filepath,label,region,source,gbif_id,floralens_set,floralens_repos,latitude,longitude,gbif_platform,grid_cell,group
data_raw/gbif_dl/inaturalist/Arundo_donax/4062833980.jpeg,Arundo donax,Lisboa,gbif_dl,4062833980.0,,,39.148068,-8.90665,inaturalist,grid_39.0_-9.0,district:Lisboa
data_raw/gbif_dl/inaturalist/Arundo_donax/5828144959.jpg,Arundo donax,Faro,gbif_dl,5828144959.0,,,37.115978,-8.374203,inaturalist,grid_37.0_-8.4,grid:grid_37.0_-8.4
data_raw/gbif_dl/inaturalist/Arundo_donax/5932361938.jpg,Arundo donax,Faro,gbif_dl,5932361938.0,,,37.052488,-7.746867,inaturalist,grid_37.0_-7.8,district:Faro
data_raw/gbif_dl/inaturalist/Arundo_donax/3301956358.jpeg,Arundo donax,Aveiro,gbif_dl,3301956358.0,,,40.490225,-8.690736,inaturalist,grid_40.4_-8.8,grid:grid_40.4_-8.8
data_raw/gbif_dl/inaturalist/Arundo_donax/3314209000.jpeg,Arundo donax,Lisboa,gbif_dl,3314209000.0,,,38.988611,-9.4175,inaturalist,grid_38.8_-9.6,district:Lisboa
data_raw/gbif_dl/inaturalist/Arundo_donax/3314392313.jpeg,Arundo donax,Coimbra,gbif_dl,3314392313.0,,,40.416436,-8.703367,inaturalist,grid_40.4_-8.8,grid:grid_40.4_-8.8
data_raw/gbif_dl/inaturalist/Arundo_donax/2465134610.jpeg,Arundo donax,Aveiro,gbif_dl,2465134610.0,,,40.628323,-8.656005,inaturalist,grid_40.6_-8.8,grid:grid_40.6_-8.8
data_raw/gbif_dl/inaturalist/Arundo_donax/5087999916.jpeg,Arundo donax,Faro,gbif_dl,5087999916.0,,,37.412275,-7.46337,inaturalist,grid_37.4_-7.6,district:Faro
data_raw/gbif_dl/inaturalist/Arundo_donax/3343942029.jpeg,Arundo donax,Lisboa,gbif_dl,3343942029.0,,,38.743935,-9.27672,inaturalist,grid_38.6_-9.4,grid:grid_38.6_-9.4
data_raw/gbif_dl/inaturalist/Arundo_donax/3784971863.jpeg,Arundo donax,Portalegre,gbif_dl,3784971863.0,,,39.079135,-7.031597,inaturalist,grid_39.0_-7.2,macro:Other
data_raw/gbif_dl/inaturalist/Arundo_donax/3760121568.jpg,Arundo donax,Setúbal,gbif_dl,3760121568.0,,,38.531698,-8.871915,inaturalist,grid_38.4_-9.0,grid:grid_38.4_-9.0
data_raw/gbif_dl/inaturalist/Arundo_donax/4855049777.jpeg,Arundo donax,Portalegre,gbif_dl,4855049777.0,,,38.868032,-7.170642,inaturalist,grid_38.8_-7.2,macro:Other
data_raw/gbif_dl/inaturalist/Arundo_donax/4987451472.jpeg,Arundo donax,Lisboa,gbif_dl,4987451472.0,,,38.949007,-8.993414,inaturalist,grid_38.8_-9.0,grid:grid_38.8_-9.0
data_raw/gbif_dl/inaturalist/Arundo_donax/5889939396.jpg,Arundo donax,Madeira,gbif_dl,5889939396.0,,,32.683297,-17.109967,inaturalist,grid_32.6_-17.2,district:Madeira
data_raw/gbif_dl/inaturalist/Arundo_donax/6234590663.jpg,Arundo donax,Lisboa,gbif_dl,6234590663.0,,,39.08815,-9.335773,inaturalist,grid_39.0_-9.4,district:Lisboa
data_raw/gbif_dl/inaturalist/Arundo_donax/5088118047.jpeg,Arundo donax,Lisboa,gbif_dl,5088118047.0,,,39.210851,-8.954979,inaturalist,grid_39.2_-9.0,district:Lisboa
data_raw/gbif_dl/inaturalist/Arundo_donax/5897241138.jpg,Arundo donax,Azores,gbif_dl,5897241138.0,,,37.727751,-25.471579,inaturalist,grid_37.6_-25.6,macro:Other
data_raw/gbif_dl/inaturalist/Arundo_donax/6274183084.jpg,Arundo donax,Setúbal,gbif_dl,6274183084.0,,,38.641346,-9.187003,inaturalist,grid_38.6_-9.2,grid:grid_38.6_-9.2
data_raw/gbif_dl/inaturalist/Arundo_donax/5187808523.jpeg,Arundo donax,Santarém,gbif_dl,5187808523.0,,,39.467155,-8.527766,inaturalist,grid_39.4_-8.6,district:Santarém
data_raw/gbif_dl/inaturalist/Arundo_donax/1880603980.jpeg,Arundo donax,Lisboa,gbif_dl,1880603980.0,,,38.823382,-9.444192,inaturalist,grid_38.8_-9.6,district:Lisboa
data_raw/gbif_dl/inaturalist/Arundo_donax/3335136822.jpeg,Arundo donax,Évora,gbif_dl,3335136822.0,,,38.651208,-8.350127,inaturalist,grid_38.6_-8.4,macro:Sul
data_raw/gbif_dl/inaturalist/Arundo_donax/3385159203.jpeg,Arundo donax,Leiria,gbif_dl,3385159203.0,,,39.756521,-8.719206,inaturalist,grid_39.6_-8.8,district:Leiria
data_raw/gbif_dl/inaturalist/Arundo_donax/4076353821.jpeg,Arundo donax,Coimbra,gbif_dl,4076353821.0,,,40.159744,-8.865741,inaturalist,grid_40.0_-9.0,district:Coimbra
data_raw/gbif_dl/inaturalist/Arundo_donax/5168534149.jpg,Arundo donax,Setúbal,gbif_dl,5168534149.0,,,38.559571,-8.920394,inaturalist,grid_38.4_-9.0,grid:grid_38.4_-9.0
data_raw/gbif_dl/inaturalist/Arundo_donax/5188029641.jpg,Arundo donax,Aveiro,gbif_dl,5188029641.0,,,41.015556,-8.64394,inaturalist,grid_41.0_-8.8,grid:grid_41.0_-8.8
data_raw/gbif_dl/inaturalist/Arundo_donax/6130374299.jpg,Arundo donax,Madeira,gbif_dl,6130374299.0,,,32.650613,-16.908236,inaturalist,grid_32.6_-17.0,grid:grid_32.6_-17.0
data_raw/gbif_dl/inaturalist/Arundo_donax/3456097647.jpeg,Arundo donax,Santarém,gbif_dl,3456097647.0,,,39.290142,-8.945134,inaturalist,grid_39.2_-9.0,district:Santarém
data_raw/gbif_dl/inaturalist/Arundo_donax/4046748122.jpeg,Arundo donax,Azores,gbif_dl,4046748122.0,,,38.792064,-27.224948,inaturalist,grid_38.6_-27.4,macro:Other
data_raw/gbif_dl/inaturalist/Arundo_donax/5938456563.jpg,Arundo donax,Beja,gbif_dl,5938456563.0,,,37.721432,-8.788914,inaturalist,grid_37.6_-8.8,macro:Sul
data_raw/gbif_dl/inaturalist/Arundo_donax/6273955881.jpeg,Arundo donax,Faro,gbif_dl,6273955881.0,,,37.15664,-8.198375,inaturalist,grid_37.0_-8.2,grid:grid_37.0_-8.2
data_raw/gbif_dl/inaturalist/Arundo_donax/5938370243.jpg,Arundo donax,Lisboa,gbif_dl,5938370243.0,,,38.70532,-9.344778,inaturalist,grid_38.6_-9.4,grid:grid_38.6_-9.4
data_raw/gbif_dl/inaturalist/Arundo_donax/3302373753.jpeg,Arundo donax,Setúbal,gbif_dl,3302373753.0,,,38.347402,-8.518332,inaturalist,grid_38.2_-8.6,district:Setúbal
data_raw/gbif_dl/inaturalist/Arundo_donax/5238340842.jpg,Arundo donax,Santarém,gbif_dl,5238340842.0,,,39.377902,-8.457644,inaturalist,grid_39.2_-8.6,district:Santarém
data_raw/gbif_dl/inaturalist/Arundo_donax/4891636531.jpeg,Arundo donax,Aveiro,gbif_dl,4891636531.0,,,40.615994,-8.670731,inaturalist,grid_40.6_-8.8,grid:grid_40.6_-8.8
data_raw/gbif_dl/inaturalist/Arundo_donax/4872587327.jpeg,Arundo donax,Faro,gbif_dl,4872587327.0,,,37.262394,-8.123205,inaturalist,grid_37.2_-8.2,district:Faro
data_raw/gbif_dl/inaturalist/Arundo_donax/4952420088.jpeg,Arundo donax,Évora,gbif_dl,4952420088.0,,,38.73894,-7.237638,inaturalist,grid_38.6_-7.4,macro:Sul
data_raw/gbif_dl/inaturalist/Arundo_donax/6159666171.jpg,Arundo donax,Viseu,gbif_dl,6159666171.0,,,41.140387,-7.700964,inaturalist,grid_41.0_-7.8,grid:grid_41.0_-7.8
data_raw/gbif_dl/inaturalist/Arundo_donax/6179258335.jpg,Arundo donax,Faro,gbif_dl,6179258335.0,,,37.132933,-8.612263,inaturalist,grid_37.0_-8.8,district:Faro
data_raw/gbif_dl/inaturalist/Arundo_donax/3032165569.jpeg,Arundo donax,Lisboa,gbif_dl,3032165569.0,,,38.728616,-9.209685,inaturalist,grid_38.6_-9.4,grid:grid_38.6_-9.4
data_raw/gbif_dl/inaturalist/Arundo_donax/4116523517.jpeg,Arundo donax,Setúbal,gbif_dl,4116523517.0,,,38.572983,-9.036585,inaturalist,grid_38.4_-9.2,grid:grid_38.4_-9.2
data_raw/gbif_dl/inaturalist/Arundo_donax/3112626397.jpg,Arundo donax,Azores,gbif_dl,3112626397.0,,,38.529173,-28.629909,inaturalist,grid_38.4_-28.8,macro:Other
data_raw/gbif_dl/inaturalist/Arundo_donax/4062746081.jpg,Arundo donax,Lisboa,gbif_dl,4062746081.0,,,38.987632,-9.074356,inaturalist,grid_38.8_-9.2,grid:grid_38.8_-9.2
data_raw/gbif_dl/inaturalist/Arundo_donax/4162494338.jpeg,Arundo donax,Azores,gbif_dl,4162494338.0,,,39.017497,-27.951722,inaturalist,grid_39.0_-28.0,macro:Other
data_raw/gbif_dl/inaturalist/Arundo_donax/4908478219.jpeg,Arundo donax,Leiria,gbif_dl,4908478219.0,,,39.653856,-8.983499,inaturalist,grid_39.6_-9.0,grid:grid_39.6_-9.0
data_raw/gbif_dl/inaturalist/Arundo_donax/5844654170.jpg,Arundo donax,Azores,gbif_dl,5844654170.0,,,37.729978,-25.468625,inaturalist,grid_37.6_-25.6,macro:Other
data_raw/gbif_dl/inaturalist/Arundo_donax/6185896724.jpg,Arundo donax,Setúbal,gbif_dl,6185896724.0,,,38.638286,-9.193198,inaturalist,grid_38.6_-9.2,grid:grid_38.6_-9.2
data_raw/gbif_dl/inaturalist/Arundo_donax/2803025842.jpeg,Arundo donax,Coimbra,gbif_dl,2803025842.0,,,40.285038,-8.263057,inaturalist,grid_40.2_-8.4,grid:grid_40.2_-8.4
data_raw/gbif_dl/inaturalist/Arundo_donax/2851180358.jpeg,Arundo donax,Lisboa,gbif_dl,2851180358.0,,,38.829651,-9.167787,inaturalist,grid_38.8_-9.2,grid:grid_38.8_-9.2
data_raw/gbif_dl/inaturalist/Arundo_donax/3859413147.jpg,Arundo donax,Porto,gbif_dl,3859413147.0,,,41.046484,-8.652142,inaturalist,grid_41.0_-8.8,grid:grid_41.0_-8.8
data_raw/gbif_dl/inaturalist/Arundo_donax/3888809412.jpg,Arundo donax,Évora,gbif_dl,3888809412.0,,,38.429592,-7.527737,inaturalist,grid_38.4_-7.6,macro:Sul
data_raw/gbif_dl/inaturalist/Arundo_donax/2803054878.jpg,Arundo donax,Portalegre,gbif_dl,2803054878.0,,,39.284241,-7.428029,inaturalist,grid_39.2_-7.6,macro:Other
data_raw/gbif_dl/inaturalist/Arundo_donax/2851125548.jpeg,Arundo donax,Santarém,gbif_dl,2851125548.0,,,38.925877,-8.560256,inaturalist,grid_38.8_-8.6,district:Santarém
data_raw/gbif_dl/inaturalist/Arundo_donax/5932658608.jpg,Arundo donax,Lisboa,gbif_dl,5932658608.0,,,38.705294,-9.4133,inaturalist,grid_38.6_-9.6,grid:grid_38.6_-9.6
data_raw/gbif_dl/inaturalist/Arundo_donax/3330429126.jpg,Arundo donax,Coimbra,gbif_dl,3330429126.0,,,40.104919,-8.255331,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Arundo_donax/4863463663.jpeg,Arundo donax,Coimbra,gbif_dl,4863463663.0,,,40.220962,-8.428925,inaturalist,grid_40.2_-8.6,grid:grid_40.2_-8.6
data_raw/gbif_dl/inaturalist/Arundo_donax/5063700049.jpeg,Arundo donax,Azores,gbif_dl,5063700049.0,,,38.590979,-28.775172,inaturalist,grid_38.4_-28.8,macro:Other
data_raw/gbif_dl/inaturalist/Arundo_donax/5153103128.jpeg,Arundo donax,Leiria,gbif_dl,5153103128.0,,,39.318704,-9.353907,inaturalist,grid_39.2_-9.4,grid:grid_39.2_-9.4
data_raw/gbif_dl/inaturalist/Arundo_donax/5205852133.jpg,Arundo donax,Lisboa,gbif_dl,5205852133.0,,,38.702701,-9.274396,inaturalist,grid_38.6_-9.4,grid:grid_38.6_-9.4
data_raw/gbif_dl/inaturalist/Arundo_donax/2350367973.jpeg,Arundo donax,Lisboa,gbif_dl,2350367973.0,,,38.886944,-9.336389,inaturalist,grid_38.8_-9.4,grid:grid_38.8_-9.4
data_raw/gbif_dl/inaturalist/Arundo_donax/5153753925.jpeg,Arundo donax,Coimbra,gbif_dl,5153753925.0,,,40.108132,-8.515024,inaturalist,grid_40.0_-8.6,grid:grid_40.0_-8.6
data_raw/gbif_dl/inaturalist/Arundo_donax/5938648387.jpg,Arundo donax,Leiria,gbif_dl,5938648387.0,,,39.404381,-9.197832,inaturalist,grid_39.4_-9.2,district:Leiria
data_raw/gbif_dl/inaturalist/Arundo_donax/5108205894.jpg,Arundo donax,Coimbra,gbif_dl,5108205894.0,,,40.085388,-8.386075,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Arundo_donax/2563508486.jpeg,Arundo donax,Madeira,gbif_dl,2563508486.0,,,33.070218,-16.340673,inaturalist,grid_33.0_-16.4,district:Madeira
data_raw/gbif_dl/inaturalist/Arundo_donax/4535691767.jpeg,Arundo donax,Lisboa,gbif_dl,4535691767.0,,,38.750096,-9.105946,inaturalist,grid_38.6_-9.2,grid:grid_38.6_-9.2
data_raw/gbif_dl/inaturalist/Arundo_donax/5938465398.jpg,Arundo donax,Viseu,gbif_dl,5938465398.0,,,41.104897,-7.694612,inaturalist,grid_41.0_-7.8,grid:grid_41.0_-7.8
data_raw/gbif_dl/inaturalist/Arundo_donax/5167464944.jpg,Arundo donax,Azores,gbif_dl,5167464944.0,,,39.063857,-27.981727,inaturalist,grid_39.0_-28.0,macro:Other
data_raw/gbif_dl/inaturalist/Arundo_donax/2850834996.jpeg,Arundo donax,Leiria,gbif_dl,2850834996.0,,,39.798118,-8.771177,inaturalist,grid_39.6_-8.8,district:Leiria
data_raw/gbif_dl/inaturalist/Arundo_donax/3455626621.jpeg,Arundo donax,Lisboa,gbif_dl,3455626621.0,,,38.951219,-9.396265,inaturalist,grid_38.8_-9.4,grid:grid_38.8_-9.4
data_raw/gbif_dl/inaturalist/Arundo_donax/4054848147.jpeg,Arundo donax,Aveiro,gbif_dl,4054848147.0,,,40.75712,-8.535937,inaturalist,grid_40.6_-8.6,district:Aveiro
data_raw/gbif_dl/inaturalist/Arundo_donax/3113700712.jpeg,Arundo donax,Évora,gbif_dl,3113700712.0,,,38.643715,-8.225206,inaturalist,grid_38.6_-8.4,macro:Sul
data_raw/gbif_dl/inaturalist/Arundo_donax/3384169197.jpeg,Arundo donax,Leiria,gbif_dl,3384169197.0,,,39.762017,-8.755495,inaturalist,grid_39.6_-8.8,district:Leiria
data_raw/gbif_dl/inaturalist/Arundo_donax/4518980849.jpg,Arundo donax,Faro,gbif_dl,4518980849.0,,,37.055664,-8.957687,inaturalist,grid_37.0_-9.0,district:Faro
data_raw/gbif_dl/inaturalist/Arundo_donax/3759965048.jpeg,Arundo donax,Setúbal,gbif_dl,3759965048.0,,,38.536362,-8.89868,inaturalist,grid_38.4_-9.0,grid:grid_38.4_-9.0
data_raw/gbif_dl/inaturalist/Arundo_donax/4046374005.jpeg,Arundo donax,Santarém,gbif_dl,4046374005.0,,,39.429321,-8.180922,inaturalist,grid_39.4_-8.2,district:Santarém
data_raw/gbif_dl/inaturalist/Arundo_donax/4442356597.jpeg,Arundo donax,Coimbra,gbif_dl,4442356597.0,,,40.121354,-8.500108,inaturalist,grid_40.0_-8.6,grid:grid_40.0_-8.6
data_raw/gbif_dl/inaturalist/Arundo_donax/2850832953.jpeg,Arundo donax,Leiria,gbif_dl,2850832953.0,,,39.741046,-8.795085,inaturalist,grid_39.6_-8.8,district:Leiria
data_raw/gbif_dl/inaturalist/Arundo_donax/3947642068.jpeg,Arundo donax,Aveiro,gbif_dl,3947642068.0,,,41.014264,-8.637783,inaturalist,grid_41.0_-8.8,grid:grid_41.0_-8.8
data_raw/gbif_dl/inaturalist/Arundo_donax/2851135802.jpeg,Arundo donax,Santarém,gbif_dl,2851135802.0,,,39.289925,-8.52065,inaturalist,grid_39.2_-8.6,district:Santarém
data_raw/gbif_dl/inaturalist/Arundo_donax/4506436048.jpeg,Arundo donax,Madeira,gbif_dl,4506436048.0,,,32.802834,-17.04579,inaturalist,grid_32.8_-17.2,district:Madeira
data_raw/gbif_dl/inaturalist/Arundo_donax/3124788884.jpeg,Arundo donax,Santarém,gbif_dl,3124788884.0,,,39.156883,-8.792586,inaturalist,grid_39.0_-8.8,district:Santarém
data_raw/gbif_dl/inaturalist/Arundo_donax/4431253495.jpeg,Arundo donax,Porto,gbif_dl,4431253495.0,,,41.180145,-8.617077,inaturalist,grid_41.0_-8.8,grid:grid_41.0_-8.8
data_raw/gbif_dl/inaturalist/Arundo_donax/4926112251.jpeg,Arundo donax,Évora,gbif_dl,4926112251.0,,,38.613201,-7.9674,inaturalist,grid_38.6_-8.0,macro:Sul
data_raw/gbif_dl/inaturalist/Arundo_donax/6235805824.jpg,Arundo donax,Portalegre,gbif_dl,6235805824.0,,,39.25739,-8.005103,inaturalist,grid_39.2_-8.2,macro:Other
data_raw/gbif_dl/inaturalist/Arundo_donax/5188384927.jpg,Arundo donax,Lisboa,gbif_dl,5188384927.0,,,38.79792,-9.4873,inaturalist,grid_38.6_-9.6,grid:grid_38.6_-9.6
data_raw/gbif_dl/inaturalist/Arundo_donax/3384840251.jpeg,Arundo donax,Leiria,gbif_dl,3384840251.0,,,39.736446,-8.711559,inaturalist,grid_39.6_-8.8,district:Leiria
data_raw/gbif_dl/inaturalist/Arundo_donax/5291855909.jpg,Arundo donax,Lisboa,gbif_dl,5291855909.0,,,38.731887,-9.169332,inaturalist,grid_38.6_-9.2,grid:grid_38.6_-9.2
data_raw/gbif_dl/inaturalist/Arundo_donax/3408208960.jpeg,Arundo donax,Évora,gbif_dl,3408208960.0,,,38.523819,-8.241822,inaturalist,grid_38.4_-8.4,macro:Sul
data_raw/gbif_dl/inaturalist/Arundo_donax/4399865885.jpg,Arundo donax,Porto,gbif_dl,4399865885.0,,,41.302504,-8.736701,inaturalist,grid_41.2_-8.8,grid:grid_41.2_-8.8
data_raw/gbif_dl/inaturalist/Arundo_donax/4442597820.jpeg,Arundo donax,Lisboa,gbif_dl,4442597820.0,,,38.781212,-9.496799,inaturalist,grid_38.6_-9.6,grid:grid_38.6_-9.6
data_raw/gbif_dl/inaturalist/Arundo_donax/3874030897.jpeg,Arundo donax,Lisboa,gbif_dl,3874030897.0,,,39.14753,-9.271827,inaturalist,grid_39.0_-9.4,district:Lisboa
data_raw/gbif_dl/inaturalist/Arundo_donax/4009921367.jpeg,Arundo donax,Lisboa,gbif_dl,4009921367.0,,,38.682171,-9.333689,inaturalist,grid_38.6_-9.4,grid:grid_38.6_-9.4
data_raw/gbif_dl/inaturalist/Arundo_donax/3986234329.jpeg,Arundo donax,Setúbal,gbif_dl,3986234329.0,,,38.655849,-9.212646,inaturalist,grid_38.6_-9.4,grid:grid_38.6_-9.4
data_raw/gbif_dl/inaturalist/Arundo_donax/4091433172.jpeg,Arundo donax,Leiria,gbif_dl,4091433172.0,,,39.842329,-8.640478,inaturalist,grid_39.8_-8.8,district:Leiria
data_raw/gbif_dl/inaturalist/Arundo_donax/5007448648.jpeg,Arundo donax,Madeira,gbif_dl,5007448648.0,,,32.634617,-16.947165,inaturalist,grid_32.6_-17.0,grid:grid_32.6_-17.0
data_raw/gbif_dl/inaturalist/Arundo_donax/2350339550.jpeg,Arundo donax,Leiria,gbif_dl,2350339550.0,,,39.988518,-8.740295,inaturalist,grid_39.8_-8.8,district:Leiria
data_raw/gbif_dl/inaturalist/Arundo_donax/2856562973.jpeg,Arundo donax,Portalegre,gbif_dl,2856562973.0,,,39.075464,-8.169535,inaturalist,grid_39.0_-8.2,macro:Other
data_raw/gbif_dl/inaturalist/Arundo_donax/6273446922.jpeg,Arundo donax,Setúbal,gbif_dl,6273446922.0,,,38.531238,-8.892997,inaturalist,grid_38.4_-9.0,grid:grid_38.4_-9.0
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/5839871378.jpg,Cortaderia selloana,Coimbra,gbif_dl,5839871378.0,,,40.196053,-8.429887,inaturalist,grid_40.0_-8.6,grid:grid_40.0_-8.6
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/4413444666.jpeg,Cortaderia selloana,Aveiro,gbif_dl,4413444666.0,,,40.628472,-8.656033,inaturalist,grid_40.6_-8.8,grid:grid_40.6_-8.8
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/5007567277.jpeg,Cortaderia selloana,Coimbra,gbif_dl,5007567277.0,,,40.206347,-8.429194,inaturalist,grid_40.2_-8.6,grid:grid_40.2_-8.6
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/5839881403.jpg,Cortaderia selloana,Coimbra,gbif_dl,5839881403.0,,,40.21431,-8.441053,inaturalist,grid_40.2_-8.6,grid:grid_40.2_-8.6
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/2883172875.jpeg,Cortaderia selloana,Leiria,gbif_dl,2883172875.0,,,39.888181,-8.555291,inaturalist,grid_39.8_-8.6,district:Leiria
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/3301961397.jpeg,Cortaderia selloana,Aveiro,gbif_dl,3301961397.0,,,40.490167,-8.690753,inaturalist,grid_40.4_-8.8,grid:grid_40.4_-8.8
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/5087940931.jpg,Cortaderia selloana,Leiria,gbif_dl,5087940931.0,,,39.74396,-8.81259,inaturalist,grid_39.6_-9.0,grid:grid_39.6_-9.0
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/5134244984.jpeg,Cortaderia selloana,Lisboa,gbif_dl,5134244984.0,,,38.696247,-9.231011,inaturalist,grid_38.6_-9.4,grid:grid_38.6_-9.4
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/3456326375.jpeg,Cortaderia selloana,Lisboa,gbif_dl,3456326375.0,,,38.9425,-9.248006,inaturalist,grid_38.8_-9.4,grid:grid_38.8_-9.4
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/4981976766.jpeg,Cortaderia selloana,Lisboa,gbif_dl,4981976766.0,,,38.794217,-9.239371,inaturalist,grid_38.6_-9.4,grid:grid_38.6_-9.4
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/5154755669.jpg,Cortaderia selloana,Coimbra,gbif_dl,5154755669.0,,,40.191423,-8.456906,inaturalist,grid_40.0_-8.6,grid:grid_40.0_-8.6
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/4863431245.jpeg,Cortaderia selloana,Aveiro,gbif_dl,4863431245.0,,,40.592802,-8.551484,inaturalist,grid_40.4_-8.6,grid:grid_40.4_-8.6
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/4936349743.jpeg,Cortaderia selloana,Coimbra,gbif_dl,4936349743.0,,,40.317631,-8.755292,inaturalist,grid_40.2_-8.8,district:Coimbra
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/3456477417.jpeg,Cortaderia selloana,Madeira,gbif_dl,3456477417.0,,,32.661623,-16.960595,inaturalist,grid_32.6_-17.0,grid:grid_32.6_-17.0
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/2518011615.jpeg,Cortaderia selloana,Azores,gbif_dl,2518011615.0,,,38.734596,-27.061,inaturalist,grid_38.6_-27.2,macro:Other
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/2898302230.jpg,Cortaderia selloana,Aveiro,gbif_dl,2898302230.0,,,40.892643,-8.348063,inaturalist,grid_40.8_-8.4,district:Aveiro
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/5839971236.jpg,Cortaderia selloana,Coimbra,gbif_dl,5839971236.0,,,40.225661,-8.797069,inaturalist,grid_40.2_-8.8,district:Coimbra
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/3859318903.jpeg,Cortaderia selloana,Lisboa,gbif_dl,3859318903.0,,,38.714676,-9.144053,inaturalist,grid_38.6_-9.2,grid:grid_38.6_-9.2
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/3925447322.jpg,Cortaderia selloana,Coimbra,gbif_dl,3925447322.0,,,40.120075,-8.284902,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/2868221148.jpeg,Cortaderia selloana,Aveiro,gbif_dl,2868221148.0,,,40.921831,-8.274445,inaturalist,grid_40.8_-8.4,district:Aveiro
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/4111573434.jpeg,Cortaderia selloana,Leiria,gbif_dl,4111573434.0,,,39.977941,-8.62178,inaturalist,grid_39.8_-8.8,district:Leiria
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/3802358618.jpeg,Cortaderia selloana,Aveiro,gbif_dl,3802358618.0,,,40.672411,-8.723021,inaturalist,grid_40.6_-8.8,grid:grid_40.6_-8.8
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/4994237337.jpg,Cortaderia selloana,Coimbra,gbif_dl,4994237337.0,,,40.115108,-8.33379,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/3344074620.jpeg,Cortaderia selloana,Setúbal,gbif_dl,3344074620.0,,,38.666531,-9.176797,inaturalist,grid_38.6_-9.2,grid:grid_38.6_-9.2
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/3902412448.jpeg,Cortaderia selloana,Lisboa,gbif_dl,3902412448.0,,,39.278675,-9.292819,inaturalist,grid_39.2_-9.4,grid:grid_39.2_-9.4
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/3925076821.jpeg,Cortaderia selloana,Coimbra,gbif_dl,3925076821.0,,,40.123665,-8.233193,inaturalist,grid_40.0_-8.4,grid:grid_40.0_-8.4
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/4067658843.jpg,Cortaderia selloana,Porto,gbif_dl,4067658843.0,,,41.308184,-8.366005,inaturalist,grid_41.2_-8.4,district:Porto
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/4527921626.jpg,Cortaderia selloana,Coimbra,gbif_dl,4527921626.0,,,40.151925,-8.869688,inaturalist,grid_40.0_-9.0,district:Coimbra
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/5168401329.jpeg,Cortaderia selloana,Faro,gbif_dl,5168401329.0,,,37.091448,-8.66959,inaturalist,grid_37.0_-8.8,district:Faro
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/5844325497.jpg,Cortaderia selloana,Coimbra,gbif_dl,5844325497.0,,,40.196709,-8.451278,inaturalist,grid_40.0_-8.6,grid:grid_40.0_-8.6
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/5153213679.jpeg,Cortaderia selloana,Coimbra,gbif_dl,5153213679.0,,,40.114319,-8.514268,inaturalist,grid_40.0_-8.6,grid:grid_40.0_-8.6
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/5844389807.jpg,Cortaderia selloana,Lisboa,gbif_dl,5844389807.0,,,38.712395,-9.327705,inaturalist,grid_38.6_-9.4,grid:grid_38.6_-9.4
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/5087499878.jpg,Cortaderia selloana,Coimbra,gbif_dl,5087499878.0,,,40.062454,-8.412718,inaturalist,grid_40.0_-8.6,grid:grid_40.0_-8.6
data_raw/gbif_dl/inaturalist/Cortaderia_selloana/2898517622.jpeg,Cortaderia selloana,Porto,gbif_dl,2898517622.0,,,41.077608,-8.472486,inaturalist,grid_41.0_-8.6,grid:grid_41.0_-8.6
